Sample.Label,Region.Label,Area,Brw_number,Effort,distance,size,slope,veg_height,surveyor
1469,8,23.896172,993,0.11733755,0.0036,1,U,S,JB
1469,8,23.896172,994,0.11733755,0.0036,1,U,S,JB
65,8,23.896172,995,0.15343877,0.0023,1,D,S,PP
65,8,23.896172,996,0.15343877,0.0044,1,D,S,PP
65,8,23.896172,997,0.15343877,0.0045,1,D,S,PP
65,8,23.896172,998,0.15343877,0.0005,1,U,S,PP
1647,2,21.142866,999,0.09327474,0.0002,1,U,S,JB
1647,2,21.142866,1000,0.09327474,0.0007,1,U,S,JB
1647,2,21.142866,1001,0.09327474,0,1,U,S,JB
1647,2,21.142866,1002,0.09327474,0,1,U,S,JB
1647,2,21.142866,1003,0.09327474,0.0016,1,U,S,JB
1647,2,21.142866,1004,0.09327474,0.001,1,U,S,JB
1647,2,21.142866,1005,0.09327474,0.0004,1,U,S,JB
1647,2,21.142866,1006,0.09327474,0.0022,1,U,S,JB
1647,2,21.142866,1007,0.09327474,0.0024,1,U,S,JB
1647,2,21.142866,1008,0.09327474,0.0008,1,U,S,JB
1691,2,21.142866,1009,0.09144832,0.0012,1,D,S,JB
1691,2,21.142866,1010,0.09144832,0.0011,1,D,S,JB
1647,2,21.142866,1011,0.09327474,0.002,1,U,S,JB
1691,2,21.142866,1012,0.09144832,0.0009,1,D,S,JB
1503,1,14.558758,1013,0.05485813,0.0003,1,D,S,PP
1503,1,14.558758,1014,0.05485813,0.0005,1,D,S,PP
1511,8,23.896172,1015,0.07825594,0.0025,1,D,S,PP
1511,8,23.896172,1016,0.07825594,0.0015,1,D,S,PP
1511,8,23.896172,1017,0.07825594,0.0008,1,D,S,PP
1511,8,23.896172,1018,0.07825594,0.0005,1,D,S,PP
1511,8,23.896172,1019,0.07825594,0.0012,1,D,S,PP
1511,8,23.896172,1020,0.07825594,0.0004,1,D,S,PP
1511,8,23.896172,1021,0.07825594,0.0023,1,D,S,PP
1511,8,23.896172,1022,0.07825594,0.0001,1,D,S,PP
1511,8,23.896172,1023,0.07825594,0.0024,1,D,S,PP
1511,8,23.896172,1024,0.07825594,0.004,1,D,S,PP
1511,8,23.896172,1025,0.07825594,0.001,1,D,S,PP
1511,8,23.896172,1026,0.07825594,0.0012,1,D,S,PP
1511,8,23.896172,1027,0.07825594,0.0003,1,D,S,PP
1511,8,23.896172,1028,0.07825594,0.0012,1,D,S,PP
1511,8,23.896172,1029,0.07825594,0.0032,1,D,S,PP
1511,8,23.896172,1030,0.07825594,0,1,D,S,PP
1506,8,23.896172,1031,0.05785132,0.0013,1,U,S,PP
1506,8,23.896172,1032,0.05785132,0.0015,1,U,S,PP
1506,8,23.896172,1033,0.05785132,0.0003,1,U,S,PP
1506,8,23.896172,1034,0.05785132,0.0026,1,U,S,PP
1501,1,14.558758,1035,0.028675,0.001,1,U,S,PP
1501,1,14.558758,1036,0.028675,0.0018,1,U,S,PP
1511,8,23.896172,1037,0.07825594,0.0016,1,D,S,PP
1511,8,23.896172,1038,0.07825594,0.0016,1,D,S,PP
1511,8,23.896172,1039,0.07825594,0.0029,1,D,S,PP
1511,8,23.896172,1040,0.07825594,0.0001,1,D,S,PP
1511,8,23.896172,1041,0.07825594,0.0008,1,D,S,PP
1511,8,23.896172,1042,0.07825594,0.0036,1,D,S,PP
1511,8,23.896172,1043,0.07825594,0.0002,1,D,S,PP
1511,8,23.896172,1044,0.07825594,0.001,1,D,S,PP
1704,3,14.045445,1045,0.02833423,0.0006,1,U,S,JB
1701,2,21.142866,1046,0.06477267,0.0037,1,U,S,JB
1698,2,21.142866,1047,0.02843652,0.0001,1,U,S,JB
1704,3,14.045445,1048,0.02833423,0.0009,1,U,S,JB
1701,2,21.142866,1049,0.06477267,0.007,1,F,S,JB
1701,2,21.142866,1050,0.06477267,0.0074,1,F,S,JB
1701,2,21.142866,1051,0.06477267,0.0075,1,F,S,JB
1701,2,21.142866,1052,0.06477267,0.0072,1,F,S,JB
1701,2,21.142866,1053,0.06477267,0.0062,1,F,S,JB
1701,2,21.142866,1054,0.06477267,0.005,1,F,S,JB
1701,2,21.142866,1055,0.06477267,0.0068,1,F,S,JB
1701,2,21.142866,1056,0.06477267,0.0065,1,F,S,JB
1717,3,14.045445,1057,0.03158545,0.0015,1,U,S,JB
1701,2,21.142866,1058,0.06477267,0.005,1,F,S,JB
1721,8,23.896172,1059,0.0556996,0.0001,1,D,S,JB
1692,2,21.142866,1060,0.15511206,0.0015,1,F,S,JB
1692,2,21.142866,1061,0.15511206,0.0001,1,F,S,JB
1692,2,21.142866,1062,0.15511206,0.0027,1,F,S,JB
1692,2,21.142866,1063,0.15511206,0.0015,1,F,S,JB
1692,2,21.142866,1064,0.15511206,0.002,1,F,S,JB
1692,2,21.142866,1065,0.15511206,0.0031,1,F,S,JB
1692,2,21.142866,1066,0.15511206,0.0013,1,F,S,JB
1692,2,21.142866,1067,0.15511206,0.0015,1,F,S,JB
1692,2,21.142866,1068,0.15511206,0.0017,1,F,S,JB
1692,2,21.142866,1069,0.15511206,0.0024,1,F,S,JB
1692,2,21.142866,1070,0.15511206,0,1,F,S,JB
1694,5,16.647776,1071,0.05800693,0.0004,1,U,S,JB
1694,5,16.647776,1072,0.05800693,0.0012,1,U,S,JB
1694,5,16.647776,1073,0.05800693,0,1,U,S,JB
1690,5,16.647776,1074,0.04511212,0.0025,1,F,S,JB
1690,5,16.647776,1075,0.04511212,0.0014,1,F,S,JB
1692,2,21.142866,1076,0.15511206,0,1,F,S,JB
1692,2,21.142866,1077,0.15511206,0.0007,1,F,S,JB
1692,2,21.142866,1078,0.15511206,0.0025,1,F,S,JB
1692,2,21.142866,1079,0.15511206,0.0038,1,F,S,JB
1692,2,21.142866,1080,0.15511206,0.0008,1,F,S,JB
1692,2,21.142866,1081,0.15511206,0.0009,1,F,S,JB
1692,2,21.142866,1082,0.15511206,0.0028,1,F,S,JB
1692,2,21.142866,1083,0.15511206,0.0025,1,F,S,JB
1692,2,21.142866,1084,0.15511206,0.0038,1,F,S,JB
1692,2,21.142866,1085,0.15511206,0.0029,1,F,S,JB
1691,2,21.142866,1086,0.09144832,0.0016,1,D,S,JB
1691,2,21.142866,1087,0.09144832,0.0006,1,D,S,JB
1691,2,21.142866,1088,0.09144832,0,1,D,S,JB
1691,2,21.142866,1089,0.09144832,0.0016,1,D,S,JB
1691,2,21.142866,1090,0.09144832,0.0022,1,D,S,JB
1691,2,21.142866,1091,0.09144832,0.002,1,D,S,JB
1691,2,21.142866,1092,0.09144832,0.0013,1,D,S,JB
1691,2,21.142866,1093,0.09144832,0.0014,1,D,S,JB
1691,2,21.142866,1094,0.09144832,0.0032,1,D,S,JB
1691,2,21.142866,1095,0.09144832,0.0032,1,D,S,JB
1691,2,21.142866,1096,0.09144832,0.0023,1,D,S,JB
1691,2,21.142866,1097,0.09144832,0.0022,1,D,S,JB
1780,5,16.647776,1098,0.03754609,0.0014,1,D,S,JB
1780,5,16.647776,1099,0.03754609,0.0032,1,D,S,JB
1779,5,16.647776,1100,0.09948299,0,1,D,S,JB
1779,5,16.647776,1101,0.09948299,0.0002,1,D,S,JB
1804,2,21.142866,1102,0.11957511,0.002,1,F,S,JB
1799,5,16.647776,1103,0.03340052,0.0004,1,U,S,JB
1880,7,9.8380139,1104,0.01190011,0.0001,1,U,S,JB
1804,2,21.142866,1105,0.11957511,0.0002,1,F,S,JB
1799,5,16.647776,1106,0.03340052,0.0011,1,U,S,JB
1799,5,16.647776,1107,0.03340052,0.0006,1,U,S,JB
1799,5,16.647776,1108,0.03340052,0.0018,1,U,S,JB
1799,5,16.647776,1109,0.03340052,0.0013,1,U,S,JB
1799,5,16.647776,1110,0.03340052,0.0011,1,U,S,JB
1799,5,16.647776,1111,0.03340052,0.0003,1,U,S,JB
1799,5,16.647776,1112,0.03340052,0.0014,1,U,S,JB
1799,5,16.647776,1113,0.03340052,0.0011,1,U,S,JB
1740,5,16.647776,1114,0.04788938,0.0021,1,F,S,JB
1758,3,14.045445,1115,0.03219707,0.0003,1,D,S,JB
1740,5,16.647776,1116,0.04788938,0.0033,1,F,S,JB
1740,5,16.647776,1117,0.04788938,0.0031,1,F,S,JB
1758,3,14.045445,1118,0.03219707,0.0005,1,D,S,JB
1758,3,14.045445,1119,0.03219707,0.0013,1,D,S,JB
1758,3,14.045445,1120,0.03219707,0.0011,1,D,S,JB
1758,3,14.045445,1121,0.03219707,0.0015,1,D,S,JB
1750,2,21.142866,1122,0.06048151,0.0027,1,D,S,JB
1783,2,21.142866,1123,0.07468061,0.0016,1,D,S,JB
1758,3,14.045445,1124,0.03219707,0.001,1,D,S,JB
1750,2,21.142866,1125,0.06048151,0.0034,1,D,S,JB
1779,5,16.647776,1126,0.09948299,0.0005,1,D,S,JB
1779,5,16.647776,1127,0.09948299,0.0005,1,D,S,JB
1777,5,16.647776,1128,0.09951412,0.0003,1,D,S,JB
1779,5,16.647776,1129,0.09948299,0.0014,1,D,S,JB
1734,8,23.896172,1130,0.06816467,0.0007,1,D,S,JB
1736,6,16.124134,1131,0.03142914,0.0009,1,D,S,JB
1734,8,23.896172,1132,0.06816467,0.0001,1,U,S,JB
1729,5,16.647776,1133,0.01724319,0.0033,1,D,S,JB
1737,6,16.124134,1134,0.01553958,0.0003,1,D,S,JB
1736,6,16.124134,1135,0.03142914,0.0024,1,D,S,JB
1729,5,16.647776,1136,0.01724319,0.0016,1,D,S,JB
1739,5,16.647776,1137,0.01899183,0.0012,1,U,S,JB
1740,5,16.647776,1138,0.04788938,0.003,1,D,S,JB
1737,6,16.124134,1139,0.01553958,0.0038,1,U,S,JB
1732,2,21.142866,1140,0.04299892,0.007,1,U,S,JB
1740,5,16.647776,1141,0.04788938,0.0018,1,F,S,JB
1740,5,16.647776,1142,0.04788938,0.0028,1,F,S,JB
1740,5,16.647776,1143,0.04788938,0.0024,1,D,S,JB
1740,5,16.647776,1144,0.04788938,0.0027,1,D,S,JB
1728,5,16.647776,1145,0.02511267,0.0003,1,U,S,JB
1710,5,16.647776,1146,0.43771112,0.0021,1,U,S,JB
1710,5,16.647776,1147,0.43771112,0.0001,1,U,S,JB
1728,5,16.647776,1148,0.02511267,0.0026,1,U,S,JB
1728,5,16.647776,1149,0.02511267,0.0004,1,U,S,JB
1728,5,16.647776,1150,0.02511267,0.0015,1,U,S,JB
1728,5,16.647776,1151,0.02511267,0.0007,1,U,S,JB
1734,8,23.896172,1152,0.06816467,0.0013,1,U,S,JB
1734,8,23.896172,1153,0.06816467,0.0002,1,U,S,JB
1734,8,23.896172,1154,0.06816467,0.0033,1,U,S,JB
1734,8,23.896172,1155,0.06816467,0.0018,1,U,S,JB
1734,8,23.896172,1156,0.06816467,0.0011,1,U,S,JB
1734,8,23.896172,1157,0.06816467,0.0001,1,U,S,JB
1734,8,23.896172,1158,0.06816467,0.0006,1,U,S,JB
1734,8,23.896172,1159,0.06816467,0.0007,1,U,S,JB
1440,2,21.142866,1160,0.18531071,0.0013,1,U,S,JB
1440,2,21.142866,1161,0.18531071,0,1,U,S,JB
1440,2,21.142866,1162,0.18531071,0.0017,1,U,S,JB
1440,2,21.142866,1163,0.18531071,0.0019,1,U,S,JB
1440,2,21.142866,1164,0.18531071,0.0016,1,U,S,JB
1448,8,23.896172,1165,0.08765879,0.0022,1,U,S,JB
1440,2,21.142866,1166,0.18531071,0.0004,1,U,S,JB
1440,2,21.142866,1167,0.18531071,0,1,U,S,JB
1448,8,23.896172,1168,0.08765879,0.0003,1,U,S,JB
1448,8,23.896172,1169,0.08765879,0.0021,1,U,S,JB
1448,8,23.896172,1170,0.08765879,0.0024,1,U,S,JB
1448,8,23.896172,1171,0.08765879,0.0012,1,U,S,JB
1448,8,23.896172,1172,0.08765879,0.0011,1,U,S,JB
1448,8,23.896172,1173,0.08765879,0.0016,1,U,S,JB
1448,8,23.896172,1174,0.08765879,0.0011,1,U,S,JB
1440,2,21.142866,1175,0.18531071,0.0059,1,D,S,JB
1440,2,21.142866,1176,0.18531071,0.0056,1,D,S,JB
1440,2,21.142866,1177,0.18531071,0.0015,1,D,S,JB
1440,2,21.142866,1178,0.18531071,0.006,1,D,S,JB
1440,2,21.142866,1179,0.18531071,0.0015,1,D,S,JB
1440,2,21.142866,1180,0.18531071,0.0012,1,D,S,JB
1440,2,21.142866,1181,0.18531071,0.0055,1,D,S,JB
1440,2,21.142866,1182,0.18531071,0.0055,1,D,S,JB
1440,2,21.142866,1183,0.18531071,0.0065,1,U,S,JB
1440,2,21.142866,1184,0.18531071,0.0065,1,U,S,JB
1440,2,21.142866,1185,0.18531071,0.0012,1,D,S,JB
1440,2,21.142866,1186,0.18531071,0.0016,1,U,S,JB
1440,2,21.142866,1187,0.18531071,0.0018,1,U,S,JB
1440,2,21.142866,1188,0.18531071,0.0023,1,U,S,JB
1440,2,21.142866,1189,0.18531071,0.0019,1,U,S,JB
1399,4,7.1562215,1190,0.02815852,0.0007,1,D,S,PP
1422,2,21.142866,1191,0.01965876,0.0025,1,D,S,PP
1387,3,14.045445,1192,0.02925659,0.0048,1,D,S,PP
1387,3,14.045445,1193,0.02925659,0.0052,1,D,S,PP
1422,2,21.142866,1194,0.01965876,0.0035,1,D,S,PP
1429,8,23.896172,1195,0.06018433,0.0001,1,D,S,PP
1430,8,23.896172,1196,0.10195327,0.0037,1,D,S,PP
1430,8,23.896172,1197,0.10195327,0.0035,1,D,S,PP
1430,8,23.896172,1198,0.10195327,0.004,1,D,S,PP
1438,2,21.142866,1199,0.04689939,0.0034,1,D,S,JB
1367,2,21.142866,1200,0.0361958,0.0048,1,F,S,PP
1361,5,16.647776,1201,0.02982211,0.0012,1,F,S,PP
1367,2,21.142866,1202,0.0361958,0.0039,1,F,S,PP
1367,2,21.142866,1203,0.0361958,0.0022,1,F,S,PP
1361,5,16.647776,1204,0.02982211,0.0002,1,F,S,PP
1361,5,16.647776,1205,0.02982211,0.0002,1,F,S,PP
1361,5,16.647776,1206,0.02982211,0.001,1,F,S,PP
1361,5,16.647776,1207,0.02982211,0.0001,1,F,S,PP
1368,2,21.142866,1208,0.06168608,0.0024,1,F,S,PP
1387,3,14.045445,1209,0.02925659,0.0013,1,D,S,PP
1361,5,16.647776,1210,0.02982211,0.0003,1,F,S,PP
1361,5,16.647776,1211,0.02982211,0.0002,1,F,S,PP
1387,3,14.045445,1212,0.02925659,0.0049,1,D,S,PP
1387,3,14.045445,1213,0.02925659,0.0049,1,D,S,PP
1387,3,14.045445,1214,0.02925659,0.002,1,D,S,PP
1449,8,23.896172,1215,0.09580967,0,1,U,S,JB
1449,8,23.896172,1216,0.09580967,0.0006,1,D,S,JB
1449,8,23.896172,1217,0.09580967,0.0025,1,U,S,JB
1449,8,23.896172,1218,0.09580967,0.0025,1,U,S,JB
1449,8,23.896172,1219,0.09580967,0.0025,1,D,S,JB
1449,8,23.896172,1220,0.09580967,0.002,1,D,S,JB
1449,8,23.896172,1221,0.09580967,0.0024,1,D,S,JB
1449,8,23.896172,1222,0.09580967,0.0024,1,D,S,JB
1449,8,23.896172,1223,0.09580967,0.0006,1,D,S,JB
1449,8,23.896172,1224,0.09580967,0.0009,1,D,S,JB
1449,8,23.896172,1225,0.09580967,0.0035,1,U,S,JB
1449,8,23.896172,1226,0.09580967,0.0048,1,U,S,JB
1449,8,23.896172,1227,0.09580967,0,1,U,S,JB
1449,8,23.896172,1228,0.09580967,0.0022,1,D,S,JB
1449,8,23.896172,1229,0.09580967,0.0058,1,D,S,JB
1449,8,23.896172,1230,0.09580967,0.0035,1,D,S,JB
1449,8,23.896172,1231,0.09580967,0.0047,1,D,S,JB
1449,8,23.896172,1232,0.09580967,0.0025,1,D,S,JB
1449,8,23.896172,1233,0.09580967,0.0029,1,D,S,JB
1449,8,23.896172,1234,0.09580967,0.0052,1,D,S,JB
1449,8,23.896172,1235,0.09580967,0.005,1,D,S,JB
1449,8,23.896172,1236,0.09580967,0,1,D,S,JB
1441,2,21.142866,1237,0.10373581,0.0027,1,D,S,JB
1441,2,21.142866,1238,0.10373581,0.0019,1,D,S,JB
1441,2,21.142866,1239,0.10373581,0.0032,1,D,S,JB
1441,2,21.142866,1240,0.10373581,0.0025,1,D,S,JB
1441,2,21.142866,1241,0.10373581,0.003,1,D,S,JB
1441,2,21.142866,1242,0.10373581,0.0035,1,D,S,JB
1441,2,21.142866,1243,0.10373581,0.0022,1,D,S,JB
1441,2,21.142866,1244,0.10373581,0.0022,1,D,S,JB
1441,2,21.142866,1245,0.10373581,0.0011,1,D,S,JB
1441,2,21.142866,1246,0.10373581,0.0016,1,D,S,JB
1441,2,21.142866,1247,0.10373581,0.0003,1,D,S,JB
1441,2,21.142866,1248,0.10373581,0.0024,1,D,S,JB
1449,8,23.896172,1249,0.09580967,0.0025,1,U,S,JB
1449,8,23.896172,1250,0.09580967,0.0008,1,D,S,JB
1449,8,23.896172,1251,0.09580967,0.0012,1,D,S,JB
1448,8,23.896172,1252,0.08765879,0.0011,1,U,S,JB
1448,8,23.896172,1253,0.08765879,0.0009,1,U,S,JB
1448,8,23.896172,1254,0.08765879,0.004,1,D,S,JB
1448,8,23.896172,1255,0.08765879,0.0042,1,D,S,JB
1448,8,23.896172,1256,0.08765879,0.0022,1,D,S,JB
1448,8,23.896172,1257,0.08765879,0.0039,1,D,S,JB
1448,8,23.896172,1258,0.08765879,0.0046,1,D,S,JB
1448,8,23.896172,1259,0.08765879,0.0048,1,D,S,JB
1448,8,23.896172,1260,0.08765879,0.0049,1,D,S,JB
1441,2,21.142866,1261,0.10373581,0.0021,1,D,S,JB
1441,2,21.142866,1262,0.10373581,0.0026,1,D,S,JB
1441,2,21.142866,1263,0.10373581,0.0009,1,D,S,JB
1441,2,21.142866,1264,0.10373581,0.0017,1,D,S,JB
1467,8,23.896172,1265,0.11728978,0.0012,1,F,S,JB
1467,8,23.896172,1266,0.11728978,0.005,1,F,S,JB
1467,8,23.896172,1267,0.11728978,0.0025,1,F,S,JB
1467,8,23.896172,1268,0.11728978,0.0004,1,F,S,JB
1467,8,23.896172,1269,0.11728978,0.0034,1,D,S,JB
1467,8,23.896172,1270,0.11728978,0.0036,1,D,S,JB
1467,8,23.896172,1271,0.11728978,0.0058,1,F,S,JB
1467,8,23.896172,1272,0.11728978,0.0055,1,F,S,JB
1467,8,23.896172,1273,0.11728978,0.0021,1,F,S,JB
1467,8,23.896172,1274,0.11728978,0.0026,1,F,S,JB
1467,8,23.896172,1275,0.11728978,0.004,1,F,S,JB
1467,8,23.896172,1276,0.11728978,0.0026,1,F,S,JB
1467,8,23.896172,1277,0.11728978,0.0033,1,F,S,JB
1459,5,16.647776,1278,0.03024183,0.0055,1,F,S,JB
1459,5,16.647776,1279,0.03024183,0.0058,1,F,S,JB
1459,5,16.647776,1280,0.03024183,0.0027,1,F,S,JB
1459,5,16.647776,1281,0.03024183,0.0055,1,F,S,JB
1459,5,16.647776,1282,0.03024183,0.0062,1,F,S,JB
1459,5,16.647776,1283,0.03024183,0.006,1,F,S,JB
1459,5,16.647776,1284,0.03024183,0.0056,1,F,S,JB
1459,5,16.647776,1285,0.03024183,0.0063,1,F,S,JB
1459,5,16.647776,1286,0.03024183,0.0046,1,F,S,JB
1467,8,23.896172,1287,0.11728978,0.0005,1,F,S,JB
1459,5,16.647776,1288,0.03024183,0.0052,1,F,S,JB
1459,5,16.647776,1289,0.03024183,0.0062,1,F,S,JB
1467,8,23.896172,1290,0.11728978,0.0034,1,F,S,JB
1467,8,23.896172,1291,0.11728978,0.0036,1,F,S,JB
1467,8,23.896172,1292,0.11728978,0.001,1,F,S,JB
1467,8,23.896172,1293,0.11728978,0.0026,1,F,S,JB
1442,2,21.142866,1294,0.14321414,0.0015,1,U,S,JB
1442,2,21.142866,1295,0.14321414,0.0003,1,U,S,JB
1442,2,21.142866,1296,0.14321414,0.0033,1,D,S,JB
1442,2,21.142866,1297,0.14321414,0.0033,1,D,S,JB
1450,8,23.896172,1298,0.02814309,0.0017,1,D,S,JB
1450,8,23.896172,1299,0.02814309,0.0017,1,D,S,JB
1442,2,21.142866,1300,0.14321414,0.003,1,U,S,JB
1442,2,21.142866,1301,0.14321414,0.0037,1,U,S,JB
1450,8,23.896172,1302,0.02814309,0.0014,1,D,S,JB
1450,8,23.896172,1303,0.02814309,0.0008,1,D,S,JB
1450,8,23.896172,1304,0.02814309,0.0035,1,D,S,JB
1462,3,14.045445,1305,0.02836171,0.0068,1,F,S,JB
1462,3,14.045445,1306,0.02836171,0.008,1,F,S,JB
1462,3,14.045445,1307,0.02836171,0.009,1,F,S,JB
1462,3,14.045445,1308,0.02836171,0.007,1,F,S,JB
1449,8,23.896172,1309,0.09580967,0.0022,1,D,S,JB
1442,2,21.142866,1310,0.14321414,0.0002,1,D,S,JB
1449,8,23.896172,1311,0.09580967,0.0024,1,D,S,JB
1449,8,23.896172,1312,0.09580967,0.0024,1,D,S,JB
1442,2,21.142866,1313,0.14321414,0.0001,1,D,S,JB
1442,2,21.142866,1314,0.14321414,0.0004,1,D,S,JB
1442,2,21.142866,1315,0.14321414,0.0002,1,D,S,JB
1442,2,21.142866,1316,0.14321414,0.0001,1,D,S,JB
1442,2,21.142866,1317,0.14321414,0.0001,1,D,S,JB
1442,2,21.142866,1318,0.14321414,0.0006,1,D,S,JB
1442,2,21.142866,1319,0.14321414,0.0006,1,D,S,JB
1442,2,21.142866,1320,0.14321414,0.0011,1,D,S,JB
1442,2,21.142866,1321,0.14321414,0.0014,1,D,S,JB
1442,2,21.142866,1322,0.14321414,0.0012,1,D,S,JB
1442,2,21.142866,1323,0.14321414,0.0009,1,D,S,JB
1442,2,21.142866,1324,0.14321414,0.0013,1,D,S,JB
1463,3,14.045445,1325,0.03055702,0.0016,1,F,S,JB
1463,3,14.045445,1326,0.03055702,0.002,1,D,S,JB
1472,6,16.124134,1327,0.02831654,0.0009,1,F,S,JB
1463,3,14.045445,1328,0.03055702,0.0017,1,D,S,JB
1469,8,23.896172,1329,0.11733755,0.0015,1,D,S,JB
1463,3,14.045445,1330,0.03055702,0.0018,1,D,S,JB
1463,3,14.045445,1331,0.03055702,0.0018,1,D,S,JB
1469,8,23.896172,1332,0.11733755,0.0007,1,D,S,JB
1469,8,23.896172,1333,0.11733755,0.0019,1,D,S,JB
1469,8,23.896172,1334,0.11733755,0.0016,1,D,S,JB
1469,8,23.896172,1335,0.11733755,0.0002,1,D,S,JB
1469,8,23.896172,1336,0.11733755,0.0033,1,U,S,JB
1469,8,23.896172,1337,0.11733755,0.0032,1,U,S,JB
1469,8,23.896172,1338,0.11733755,0.0025,1,D,S,JB
1469,8,23.896172,1339,0.11733755,0.0035,1,U,S,JB
1461,2,21.142866,1340,0.02894274,0.001,1,D,S,JB
1461,2,21.142866,1341,0.02894274,0.0012,1,D,S,JB
1468,8,23.896172,1342,0.08638063,0.0016,1,D,S,JB
1461,2,21.142866,1343,0.02894274,0.001,1,D,S,JB
1461,2,21.142866,1344,0.02894274,0.0024,1,D,S,JB
1461,2,21.142866,1345,0.02894274,0.0025,1,D,S,JB
1461,2,21.142866,1346,0.02894274,0.0005,1,D,S,JB
1461,2,21.142866,1347,0.02894274,0.0002,1,D,S,JB
1461,2,21.142866,1348,0.02894274,0.0007,1,D,S,JB
1472,6,16.124134,1349,0.02831654,0.0012,1,F,S,JB
1472,6,16.124134,1350,0.02831654,0,1,F,S,JB
1461,2,21.142866,1351,0.02894274,0.0015,1,D,S,JB
1472,6,16.124134,1352,0.02831654,0.001,1,D,S,JB
1468,8,23.896172,1353,0.08638063,0.0016,1,D,S,JB
1468,8,23.896172,1354,0.08638063,0.0011,1,F,S,JB
1460,2,21.142866,1355,0.0283615,0.0011,1,U,S,JB
1460,2,21.142866,1356,0.0283615,0.0005,1,U,S,JB
1468,8,23.896172,1357,0.08638063,0.0014,1,U,S,JB
1468,8,23.896172,1358,0.08638063,0.0011,1,F,S,JB
1468,8,23.896172,1359,0.08638063,0.0022,1,F,S,JB
1468,8,23.896172,1360,0.08638063,0.0045,1,U,S,JB
1468,8,23.896172,1361,0.08638063,0.0052,1,U,S,JB
1468,8,23.896172,1362,0.08638063,0.0014,1,U,S,JB
1468,8,23.896172,1363,0.08638063,0.0045,1,U,S,JB
1468,8,23.896172,1364,0.08638063,0.0012,1,U,S,JB
1468,8,23.896172,1365,0.08638063,0.0011,1,D,S,JB
1468,8,23.896172,1366,0.08638063,0.0053,1,U,S,JB
1468,8,23.896172,1367,0.08638063,0.0012,1,U,S,JB
1467,8,23.896172,1368,0.11728978,0.0028,1,F,S,JB
1467,8,23.896172,1369,0.11728978,0.0034,1,F,S,JB
1467,8,23.896172,1370,0.11728978,0.0027,1,F,S,JB
1467,8,23.896172,1371,0.11728978,0.0025,1,F,S,JB
1467,8,23.896172,1372,0.11728978,0.0005,1,D,S,JB
1467,8,23.896172,1373,0.11728978,0.0007,1,D,S,JB
1467,8,23.896172,1374,0.11728978,0.0025,1,F,S,JB
1467,8,23.896172,1375,0.11728978,0.0009,1,F,S,JB
1467,8,23.896172,1376,0.11728978,0.0032,1,D,S,JB
1460,2,21.142866,1377,0.0283615,0.0009,1,U,S,JB
1467,8,23.896172,1378,0.11728978,0.0045,1,D,S,JB
1467,8,23.896172,1379,0.11728978,0.005,1,D,S,JB
1460,2,21.142866,1380,0.0283615,0.0001,1,U,S,JB
1460,2,21.142866,1381,0.0283615,0.0003,1,U,S,JB
1460,2,21.142866,1382,0.0283615,0.0002,1,U,S,JB
29,5,16.647776,1383,0.14200946,0.0016,1,U,0,JB
33,3,14.045445,1384,0.00494707,0.0005,1,D,0,JB
29,5,16.647776,1385,0.14200946,0.0003,1,U,0,JB
29,5,16.647776,1386,0.14200946,0.0002,1,U,0,JB
33,3,14.045445,1387,0.00494707,0.0007,1,D,0,JB
33,3,14.045445,1388,0.00494707,0.0014,1,D,0,JB
33,3,14.045445,1389,0.00494707,0,1,D,0,JB
33,3,14.045445,1390,0.00494707,0.0004,1,D,0,JB
33,3,14.045445,1391,0.00494707,0.0013,1,D,0,JB
33,3,14.045445,1392,0.00494707,0.0017,1,D,0,JB
33,3,14.045445,1393,0.00494707,0.0016,1,D,0,JB
1136,1,14.558758,1394,0.03904708,0.0022,1,D,0,JB
1136,1,14.558758,1395,0.03904708,0.0024,1,D,0,JB
1137,8,23.896172,1396,0.12991477,0.0012,1,D,0,JB
1124,2,21.142866,1397,0.20618148,0.0015,1,D,0,JB
1124,2,21.142866,1398,0.20618148,0.0019,1,D,0,JB
1136,1,14.558758,1399,0.03904708,0.0001,1,D,0,JB
1136,1,14.558758,1400,0.03904708,0.0008,1,D,0,JB
1124,2,21.142866,1401,0.20618148,0.0001,1,D,0,JB
1124,2,21.142866,1402,0.20618148,0,1,D,0,JB
1124,2,21.142866,1403,0.20618148,0.001,1,D,0,JB
1141,8,23.896172,1404,0.05971103,0.0009,1,D,0,JB
29,5,16.647776,1405,0.14200946,0.001,1,U,0,JB
1132,3,14.045445,1406,0.0324392,0.003,1,D,0,JB
1141,8,23.896172,1407,0.05971103,0.002,1,D,0,JB
1108,3,14.045445,1408,0.02963922,0.0039,1,U,0,JB
1121,8,23.896172,1409,0.2838673,0.001,1,U,0,JB
1083,2,21.142866,1410,0.04521124,0.0031,1,U,0,JB
1108,3,14.045445,1411,0.02963922,0.0032,1,U,0,JB
1137,8,23.896172,1412,0.12991477,0.0013,1,U,0,JB
1137,8,23.896172,1413,0.12991477,0.0016,1,U,0,JB
1137,8,23.896172,1414,0.12991477,0.0042,1,U,0,JB
1137,8,23.896172,1415,0.12991477,0.0011,1,U,0,JB
1137,8,23.896172,1416,0.12991477,0.0039,1,D,0,JB
1137,8,23.896172,1417,0.12991477,0.0045,1,D,0,JB
1137,8,23.896172,1418,0.12991477,0.0005,1,U,0,JB
